#AdjRefG: Iteration 16 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   5.608682E+01   -5.440471E+01    3.356297E+01    1.826131E+02   5.608682E+01   -5.440471E+01    3.356297E+01    1.826131E+02 
   3.194753E+01   -4.734489E+01    4.464666E+01    1.533043E+02   3.194753E+01   -4.734489E+01    4.464666E+01    1.533043E+02 
  -3.183688E+00   -3.862922E+01    4.498644E+01    1.140713E+02  -3.183688E+00   -3.862922E+01    4.498644E+01    1.140713E+02 
  -4.398064E+01   -2.656562E+01    3.280020E+01    6.925592E+01  -4.398064E+01   -2.656562E+01    3.280020E+01    6.925592E+01 
  -8.280815E+01   -9.644202E+00    8.078773E+00    2.379986E+01  -8.280815E+01   -9.644202E+00    8.078773E+00    2.379986E+01 
  -1.113881E+02    1.269646E+01   -2.705698E+01   -1.776846E+01  -1.113881E+02    1.269646E+01   -2.705698E+01   -1.776846E+01 
  -1.227289E+02    3.946469E+01   -6.819575E+01   -5.223051E+01  -1.227289E+02    3.946469E+01   -6.819575E+01   -5.223051E+01 
  -1.128764E+02    6.793321E+01   -1.088728E+02   -7.813592E+01  -1.128764E+02    6.793321E+01   -1.088728E+02   -7.813592E+01 
  -8.205832E+01    9.400821E+01   -1.413648E+02   -9.566347E+01  -8.205832E+01    9.400821E+01   -1.413648E+02   -9.566347E+01 
  -3.491660E+01    1.130981E+02   -1.580482E+02   -1.059687E+02  -3.491660E+01    1.130981E+02   -1.580482E+02   -1.059687E+02 
   2.027250E+01    1.212617E+02   -1.531065E+02   -1.103170E+02   2.027250E+01    1.212617E+02   -1.531065E+02   -1.103170E+02 
   7.324512E+01    1.163130E+02   -1.241659E+02   -1.093890E+02   7.324512E+01    1.163130E+02   -1.241659E+02   -1.093890E+02 
   1.139001E+02    9.856200E+01   -7.334802E+01   -1.030630E+02   1.139001E+02    9.856200E+01   -7.334802E+01   -1.030630E+02 
   1.344553E+02    7.096375E+01   -7.310483E+00   -9.075883E+01   1.344553E+02    7.096375E+01   -7.310483E+00   -9.075883E+01 
   1.311032E+02    3.861635E+01    6.389882E+01   -7.216370E+01   1.311032E+02    3.861635E+01    6.389882E+01   -7.216370E+01 
   1.047746E+02    7.724225E+00    1.289872E+02   -4.797817E+01   1.047746E+02    7.724225E+00    1.289872E+02   -4.797817E+01 
   6.083884E+01   -1.571146E+01    1.780330E+02   -2.029702E+01   6.083884E+01   -1.571146E+01    1.780330E+02   -2.029702E+01 
   7.828247E+00   -2.714863E+01    2.048427E+02    7.605090E+00   7.828247E+00   -2.714863E+01    2.048427E+02    7.605090E+00 
  -4.449369E+01   -2.440628E+01    2.083469E+02    3.204891E+01  -4.449369E+01   -2.440628E+01    2.083469E+02    3.204891E+01 
  -8.724708E+01   -8.019855E+00    1.926003E+02    4.999544E+01  -8.724708E+01   -8.019855E+00    1.926003E+02    4.999544E+01 
  -1.142344E+02    1.898935E+01    1.653749E+02    5.993600E+01  -1.142344E+02    1.898935E+01    1.653749E+02    5.993600E+01 
  -1.230188E+02    5.181856E+01    1.357814E+02    6.225613E+01  -1.230188E+02    5.181856E+01    1.357814E+02    6.225613E+01 
  -1.150707E+02    8.484468E+01    1.116611E+02    5.892109E+01  -1.150707E+02    8.484468E+01    1.116611E+02    5.892109E+01 
  -9.501079E+01    1.125951E+02    9.755853E+01    5.262017E+01  -9.501079E+01    1.125951E+02    9.755853E+01    5.262017E+01 
  -6.919727E+01    1.305276E+02    9.387116E+01    4.573915E+01  -6.919727E+01    1.305276E+02    9.387116E+01    4.573915E+01 
  -4.405696E+01    1.355180E+02    9.736592E+01    3.960073E+01  -4.405696E+01    1.355180E+02    9.736592E+01    3.960073E+01 
  -2.459724E+01    1.260675E+02    1.027863E+02    3.428825E+01  -2.459724E+01    1.260675E+02    1.027863E+02    3.428825E+01 
  -1.345960E+01    1.023176E+02    1.049200E+02    2.910134E+01  -1.345960E+01    1.023176E+02    1.049200E+02    2.910134E+01 
  -1.070298E+01    6.598179E+01    1.003796E+02    2.340091E+01  -1.070298E+01    6.598179E+01    1.003796E+02    2.340091E+01 
  -1.428918E+01    2.025972E+01    8.850600E+01    1.741482E+01  -1.428918E+01    2.025972E+01    8.850600E+01    1.741482E+01 
  -2.104471E+01   -3.028266E+01    7.116429E+01    1.258109E+01  -2.104471E+01   -3.028266E+01    7.116429E+01    1.258109E+01 
  -2.775283E+01   -7.995495E+01    5.163351E+01    1.120532E+01  -2.775283E+01   -7.995495E+01    5.163351E+01    1.120532E+01 
  -3.202264E+01   -1.224190E+02    3.311422E+01    1.552056E+01  -3.202264E+01   -1.224190E+02    3.311422E+01    1.552056E+01 
  -3.269023E+01   -1.514649E+02    1.748639E+01    2.652696E+01  -3.269023E+01   -1.514649E+02    1.748639E+01    2.652696E+01 
  -2.969299E+01   -1.620395E+02    4.799695E+00    4.312657E+01  -2.969299E+01   -1.620395E+02    4.799695E+00    4.312657E+01 
  -2.355791E+01   -1.513435E+02   -6.354133E+00    6.198823E+01  -2.355791E+01   -1.513435E+02   -6.354133E+00    6.198823E+01 
  -1.478522E+01   -1.197123E+02   -1.781434E+01    7.830276E+01  -1.478522E+01   -1.197123E+02   -1.781434E+01    7.830276E+01 
  -3.437257E+00   -7.097632E+01   -3.066261E+01    8.722711E+01  -3.437257E+00   -7.097632E+01   -3.066261E+01    8.722711E+01 
   1.085555E+01   -1.208670E+01   -4.441553E+01    8.551546E+01   1.085555E+01   -1.208670E+01   -4.441553E+01    8.551546E+01 
   2.844947E+01    4.802382E+01   -5.695989E+01    7.272382E+01   2.844947E+01    4.802382E+01   -5.695989E+01    7.272382E+01 
   4.899044E+01    1.001502E+02   -6.526347E+01    5.150456E+01   4.899044E+01    1.001502E+02   -6.526347E+01    5.150456E+01 
   7.079714E+01    1.367078E+02   -6.655765E+01    2.683651E+01   7.079714E+01    1.367078E+02   -6.655765E+01    2.683651E+01 
   9.066996E+01    1.533283E+02   -5.948672E+01    4.438060E+00   9.066996E+01    1.533283E+02   -5.948672E+01    4.438060E+00 
   1.043384E+02    1.497268E+02   -4.473370E+01   -1.107170E+01   1.043384E+02    1.497268E+02   -4.473370E+01   -1.107170E+01 
   1.075189E+02    1.295870E+02   -2.485411E+01   -1.759343E+01   1.075189E+02    1.295870E+02   -2.485411E+01   -1.759343E+01 
   9.729662E+01    9.947557E+01   -3.381313E+00   -1.603067E+01   9.729662E+01    9.947557E+01   -3.381313E+00   -1.603067E+01 
   7.336570E+01    6.706813E+01    1.643250E+01   -9.670471E+00   7.336570E+01    6.706813E+01    1.643250E+01   -9.670471E+00 
   3.865101E+01    3.916012E+01    3.273003E+01   -2.715839E+00   3.865101E+01    3.916012E+01    3.273003E+01   -2.715839E+00 
  -1.003409E+00    1.999680E+01    4.557554E+01    1.452806E+00  -1.003409E+00    1.999680E+01    4.557554E+01    1.452806E+00 
  -3.809096E+01    1.035893E+01    5.669983E+01    1.609560E+00  -3.809096E+01    1.035893E+01    5.669983E+01    1.609560E+00 
  -6.532562E+01    7.622540E+00    6.858877E+01   -9.068013E-01  -6.532562E+01    7.622540E+00    6.858877E+01   -9.068013E-01 
  -7.759132E+01    6.733138E+00    8.329885E+01   -2.857767E+00  -7.759132E+01    6.733138E+00    8.329885E+01   -2.857767E+00 
  -7.333934E+01    1.782901E+00    1.014762E+02   -5.776743E-01  -7.333934E+01    1.782901E+00    1.014762E+02   -5.776743E-01 
  -5.497104E+01   -1.227364E+01    1.219526E+02    8.329393E+00  -5.497104E+01   -1.227364E+01    1.219526E+02    8.329393E+00 
  -2.806630E+01   -3.824114E+01    1.420415E+02    2.374003E+01  -2.806630E+01   -3.824114E+01    1.420415E+02    2.374003E+01 
   3.024859E-01   -7.599000E+01    1.583763E+02    4.270819E+01   3.024859E-01   -7.599000E+01    1.583763E+02    4.270819E+01 
   2.362636E+01   -1.225733E+02    1.679269E+02    6.024180E+01   2.362636E+01   -1.225733E+02    1.679269E+02    6.024180E+01 
   3.772070E+01   -1.730363E+02    1.687945E+02    7.087867E+01   3.772070E+01   -1.730363E+02    1.687945E+02    7.087867E+01 
   4.163331E+01   -2.216141E+02    1.605113E+02    7.047861E+01   4.163331E+01   -2.216141E+02    1.605113E+02    7.047861E+01 
   3.744075E+01   -2.629397E+02    1.438017E+02    5.757460E+01   3.744075E+01   -2.629397E+02    1.438017E+02    5.757460E+01 
   2.905881E+01   -2.929383E+02    1.199968E+02    3.380471E+01   2.905881E+01   -2.929383E+02    1.199968E+02    3.380471E+01 
   2.053072E+01   -3.092427E+02    9.042303E+01    3.304550E+00   2.053072E+01   -3.092427E+02    9.042303E+01    3.304550E+00 
   1.442680E+01   -3.111530E+02    5.607258E+01   -2.866688E+01   1.442680E+01   -3.111530E+02    5.607258E+01   -2.866688E+01 
   1.093550E+01   -2.993197E+02    1.770659E+01   -5.732127E+01   1.093550E+01   -2.993197E+02    1.770659E+01   -5.732127E+01 
   7.966815E+00   -2.753900E+02   -2.367219E+01   -7.955815E+01   7.966815E+00   -2.753900E+02   -2.367219E+01   -7.955815E+01 
   2.217054E+00   -2.418003E+02   -6.622977E+01   -9.439481E+01   2.217054E+00   -2.418003E+02   -6.622977E+01   -9.439481E+01 
  -9.208863E+00   -2.017616E+02   -1.069226E+02   -1.025400E+02  -9.208863E+00   -2.017616E+02   -1.069226E+02   -1.025400E+02 
  -2.723230E+01   -1.593269E+02   -1.415944E+02   -1.053960E+02  -2.723230E+01   -1.593269E+02   -1.415944E+02   -1.053960E+02 
  -4.990057E+01   -1.193281E+02   -1.656311E+02   -1.039931E+02  -4.990057E+01   -1.193281E+02   -1.656311E+02   -1.039931E+02 
  -7.253542E+01   -8.697826E+01   -1.750360E+02   -9.836562E+01  -7.253542E+01   -8.697826E+01   -1.750360E+02   -9.836562E+01 
  -8.894999E+01   -6.705960E+01   -1.676017E+02   -8.765664E+01  -8.894999E+01   -6.705960E+01   -1.676017E+02   -8.765664E+01 
  -9.337388E+01   -6.281422E+01   -1.437920E+02   -7.090710E+01  -9.337388E+01   -6.281422E+01   -1.437920E+02   -7.090710E+01 
  -8.246180E+01   -7.484546E+01   -1.070064E+02   -4.815939E+01  -8.246180E+01   -7.484546E+01   -1.070064E+02   -4.815939E+01 
  -5.670611E+01   -1.004313E+02   -6.308665E+01   -2.134253E+01  -5.670611E+01   -1.004313E+02   -6.308665E+01   -2.134253E+01 
  -2.074889E+01   -1.335985E+02   -1.914984E+01    5.536298E+00  -2.074889E+01   -1.335985E+02   -1.914984E+01    5.536298E+00 
   1.756055E+01   -1.661043E+02    1.795629E+01    2.710572E+01   1.756055E+01   -1.661043E+02    1.795629E+01    2.710572E+01 
   4.910960E+01   -1.891871E+02    4.316309E+01    3.809612E+01   4.910960E+01   -1.891871E+02    4.316309E+01    3.809612E+01 
   6.588672E+01   -1.956690E+02    5.424744E+01    3.508215E+01   6.588672E+01   -1.956690E+02    5.424744E+01    3.508215E+01 
   6.304812E+01   -1.818391E+02    5.216916E+01    1.787495E+01   6.304812E+01   -1.818391E+02    5.216916E+01    1.787495E+01 
   4.006747E+01   -1.485617E+02    4.059695E+01   -9.979929E+00   4.006747E+01   -1.485617E+02    4.059695E+01   -9.979929E+00 
   6.494592E-01   -1.012605E+02    2.476369E+01   -4.185469E+01   6.494592E-01   -1.012605E+02    2.476369E+01   -4.185469E+01 
  -4.851353E+01   -4.874569E+01    9.973403E+00   -6.970617E+01  -4.851353E+01   -4.874569E+01    9.973403E+00   -6.970617E+01 
  -9.970249E+01   -1.189192E+00    1.709157E-01   -8.627143E+01  -9.970249E+01   -1.189192E+00    1.709157E-01   -8.627143E+01 
  -1.462082E+02    3.221081E+01   -3.040595E+00   -8.711907E+01  -1.462082E+02    3.221081E+01   -3.040595E+00   -8.711907E+01 
  -1.838181E+02    4.526081E+01   -6.816933E-01   -7.192343E+01  -1.838181E+02    4.526081E+01   -6.816933E-01   -7.192343E+01 
  -2.113512E+02    3.599699E+01    4.073121E+00   -4.457749E+01  -2.113512E+02    3.599699E+01    4.073121E+00   -4.457749E+01 
  -2.301792E+02    6.851146E+00    6.956830E+00   -1.212708E+01  -2.301792E+02    6.851146E+00    6.956830E+00   -1.212708E+01 
  -2.430088E+02   -3.619548E+01    3.940857E+00    1.713141E+01  -2.430088E+02   -3.619548E+01    3.940857E+00    1.713141E+01 
  -2.524216E+02   -8.516568E+01   -7.551737E+00    3.581166E+01  -2.524216E+02   -8.516568E+01   -7.551737E+00    3.581166E+01 
  -2.596973E+02   -1.318969E+02   -2.788900E+01    3.923335E+01  -2.596973E+02   -1.318969E+02   -2.788900E+01    3.923335E+01 
  -2.643039E+02   -1.696522E+02   -5.512044E+01    2.637820E+01  -2.643039E+02   -1.696522E+02   -5.512044E+01    2.637820E+01 
  -2.641719E+02   -1.941861E+02   -8.550994E+01   -1.902211E-01  -2.641719E+02   -1.941861E+02   -8.550994E+01   -1.902211E-01 
  -2.565958E+02   -2.041053E+02   -1.145211E+02   -3.532416E+01  -2.565958E+02   -2.041053E+02   -1.145211E+02   -3.532416E+01 
  -2.394078E+02   -2.005526E+02   -1.379478E+02   -7.283686E+01  -2.394078E+02   -2.005526E+02   -1.379478E+02   -7.283686E+01 
  -2.120139E+02   -1.864032E+02   -1.528672E+02   -1.071067E+02  -2.120139E+02   -1.864032E+02   -1.528672E+02   -1.071067E+02 
  -1.759604E+02   -1.652405E+02   -1.581720E+02   -1.342886E+02  -1.759604E+02   -1.652405E+02   -1.581720E+02   -1.342886E+02 
  -1.348763E+02   -1.403984E+02   -1.545872E+02   -1.528458E+02  -1.348763E+02   -1.403984E+02   -1.545872E+02   -1.528458E+02 
  -9.383525E+01   -1.142997E+02   -1.442318E+02   -1.633499E+02  -9.383525E+01   -1.142997E+02   -1.442318E+02   -1.633499E+02 
  -5.833864E+01   -8.822384E+01   -1.299071E+02   -1.677192E+02  -5.833864E+01   -8.822384E+01   -1.299071E+02   -1.677192E+02 
  -3.319752E+01   -6.251831E+01   -1.143390E+02   -1.682171E+02  -3.319752E+01   -6.251831E+01   -1.143390E+02   -1.682171E+02 
  -2.158489E+01   -3.714264E+01   -9.957812E+01   -1.665657E+02  -2.158489E+01   -3.714264E+01   -9.957812E+01   -1.665657E+02 
  -2.445854E+01   -1.234358E+01   -8.668173E+01   -1.634531E+02  -2.445854E+01   -1.234358E+01   -8.668173E+01   -1.634531E+02 
  -4.045404E+01    1.078854E+01   -7.570212E+01   -1.585506E+02  -4.045404E+01    1.078854E+01   -7.570212E+01   -1.585506E+02 
  -6.624344E+01    3.010817E+01   -6.592651E+01   -1.509701E+02  -6.624344E+01    3.010817E+01   -6.592651E+01   -1.509701E+02 
  -9.726543E+01    4.267983E+01   -5.626361E+01   -1.399420E+02  -9.726543E+01    4.267983E+01   -5.626361E+01   -1.399420E+02 
  -1.286641E+02    4.550408E+01   -4.566411E+01   -1.254311E+02  -1.286641E+02    4.550408E+01   -4.566411E+01   -1.254311E+02 
  -1.562324E+02    3.652544E+01   -3.348118E+01   -1.084449E+02  -1.562324E+02    3.652544E+01   -3.348118E+01   -1.084449E+02 
  -1.771496E+02    1.561756E+01   -1.970939E+01   -9.091525E+01  -1.771496E+02    1.561756E+01   -1.970939E+01   -9.091525E+01 
  -1.903441E+02   -1.479897E+01   -5.073446E+00   -7.519874E+01  -1.903441E+02   -1.479897E+01   -5.073446E+00   -7.519874E+01 
  -1.963970E+02   -4.977863E+01    9.034754E+00   -6.338168E+01  -1.963970E+02   -4.977863E+01    9.034754E+00   -6.338168E+01 
  -1.970308E+02   -8.261268E+01    2.075076E+01   -5.664633E+01  -1.970308E+02   -8.261268E+01    2.075076E+01   -5.664633E+01 
  -1.943467E+02   -1.062026E+02    2.802842E+01   -5.492253E+01  -1.943467E+02   -1.062026E+02    2.802842E+01   -5.492253E+01 
  -1.900619E+02   -1.147093E+02    2.898147E+01   -5.693542E+01  -1.900619E+02   -1.147093E+02    2.898147E+01   -5.693542E+01 
  -1.849955E+02   -1.050257E+02    2.222842E+01   -6.060748E+01  -1.849955E+02   -1.050257E+02    2.222842E+01   -6.060748E+01 
  -1.789645E+02   -7.763971E+01    7.199276E+00   -6.364522E+01  -1.789645E+02   -7.763971E+01    7.199276E+00   -6.364522E+01 
  -1.710927E+02   -3.662042E+01   -1.562606E+01   -6.408811E+01  -1.710927E+02   -3.662042E+01   -1.562606E+01   -6.408811E+01 
  -1.603765E+02    1.128931E+01   -4.457017E+01   -6.063801E+01  -1.603765E+02    1.128931E+01   -4.457017E+01   -6.063801E+01 
  -1.462516E+02    5.822179E+01   -7.672572E+01   -5.270065E+01  -1.462516E+02    5.822179E+01   -7.672572E+01   -5.270065E+01 
  -1.289199E+02    9.693619E+01   -1.080757E+02   -4.020231E+01  -1.289199E+02    9.693619E+01   -1.080757E+02   -4.020231E+01 
  -1.093158E+02    1.222874E+02   -1.338166E+02   -2.333577E+01  -1.093158E+02    1.222874E+02   -1.338166E+02   -2.333577E+01 
  -8.877688E+01    1.320374E+02   -1.489309E+02   -2.398069E+00  -8.877688E+01    1.320374E+02   -1.489309E+02   -2.398069E+00 
  -6.863041E+01    1.268614E+02   -1.490080E+02    2.219279E+01  -6.863041E+01    1.268614E+02   -1.490080E+02    2.219279E+01 
  -4.995522E+01    1.096674E+02   -1.312317E+02    4.973398E+01  -4.995522E+01    1.096674E+02   -1.312317E+02    4.973398E+01 
  -3.367720E+01    8.454909E+01   -9.533738E+01    7.906105E+01  -3.367720E+01    8.454909E+01   -9.533738E+01    7.906105E+01 
  -2.095455E+01    5.577225E+01   -4.425621E+01    1.085206E+02  -2.095455E+01    5.577225E+01   -4.425621E+01    1.085206E+02 
  -1.359535E+01    2.711376E+01    1.585262E+01    1.361907E+02  -1.359535E+01    2.711376E+01    1.585262E+01    1.361907E+02 
  -1.414296E+01    1.676897E+00    7.638366E+01    1.603152E+02  -1.414296E+01    1.676897E+00    7.638366E+01    1.603152E+02 
  -2.534408E+01   -1.792376E+01    1.278711E+02    1.797835E+02  -2.534408E+01   -1.792376E+01    1.278711E+02    1.797835E+02 
  -4.897709E+01   -2.928688E+01    1.620971E+02    1.944232E+02  -4.897709E+01   -2.928688E+01    1.620971E+02    1.944232E+02 
  -8.437047E+01   -3.017425E+01    1.741992E+02    2.049193E+02  -8.437047E+01   -3.017425E+01    1.741992E+02    2.049193E+02 
  -1.272258E+02   -1.888437E+01    1.641444E+02    2.123309E+02  -1.272258E+02   -1.888437E+01    1.641444E+02    2.123309E+02 
  -1.694227E+02    4.979700E+00    1.370354E+02    2.173728E+02  -1.694227E+02    4.979700E+00    1.370354E+02    2.173728E+02 
  -2.002456E+02    3.962202E+01    1.020112E+02    2.197789E+02  -2.002456E+02    3.962202E+01    1.020112E+02    2.197789E+02 
  -2.089839E+02    8.047114E+01    6.993317E+01    2.180843E+02  -2.089839E+02    8.047114E+01    6.993317E+01    2.180843E+02 
  -1.882751E+02    1.203112E+02    5.045770E+01    2.100228E+02  -1.882751E+02    1.203112E+02    5.045770E+01    2.100228E+02 
